Area,Cost of a healthy diet (PPP dollar per person per day),Number of people unable to afford a healthy diet (million),Percentage of the population unable to afford a healthy diet (percent),"Country area, Area","Land area, Area","Agriculture, Area","Agricultural land, Area","Cropland, Area","Cropland, Area per capita","Arable land, Area","Temporary crops, Area","Temporary meadows and pastures, Area","Temporary fallow, Area","Permanent crops, Area","Permanent meadows and pastures, Area","Perm. meadows & pastures - Nat. growing, Area","Forest land, Area","Naturally regenerating forest, Area","Planted Forest, Area","Other land, Area","Inland waters, Area","Land area equipped for irrigation, Area","Agriculture area actually irrigated, Area","Agriculture area under organic agric., Area","Agriculture area certified organic, Area","Coastal waters, Area","Land area actually irrigated, Area","Cropland area actually irrigated, Area","Cropland area under organic agric., Area","Cropland area certified organic, Area","Cropland area under protective cover, Area","Perm. meadows & pastures - Cultivated, Area","Farm buildings and Farmyards, Area","Perm. meadows & pastures area actually irrig., Area","Forestry area actually irrigated, Area","Perm. meadows & pastures area under organic agric., Area","Perm. meadows & pastures area certified organic, Area","Inland waters used for aquac. or holding facilities, Area","Inland waters used for capture fisheries, Area","Coastal waters used for aquac. or holding facilities, Area","Coastal waters used for capture fisheries, Area","EEZ used for aquac. or holding facilities, Area","EEZ used for capture fisheries, Area","Exclusive Economic Zone (EEZ), Area","Cropland area under conventional tillage, Area","Cropland area under conservation tillage, Area","Cropland area under zero or no tillage, Area","Land used for aquaculture, Area","Population, Domestic supply quantity","Wheat and products, Production","Wheat and products, Domestic supply quantity","Rice and products, Production","Rice and products, Domestic supply quantity","Barley and products, Production","Barley and products, Domestic supply quantity","Maize and products, Production","Maize and products, Domestic supply quantity","Oats, Domestic supply quantity","Millet and products, Production","Millet and products, Domestic supply quantity","Sorghum and products, Domestic supply quantity","Cereals, Other, Domestic supply quantity","Cassava and products, Domestic supply quantity","Potatoes and products, Production","Potatoes and products, Domestic supply quantity","Yams, Domestic supply quantity","Roots, Other, Domestic supply quantity","Sugar cane, Production","Sugar cane, Domestic supply quantity","Sugar beet, Production","Sugar beet, Domestic supply quantity","Sugar (Raw Equivalent), Production","Sugar (Raw Equivalent), Domestic supply quantity","Sweeteners, Other, Production","Sweeteners, Other, Domestic supply quantity","Honey, Production","Honey, Domestic supply quantity","Beans, Domestic supply quantity","Peas, Domestic supply quantity","Pulses, Other and products, Production","Pulses, Other and products, Domestic supply quantity","Nuts and products, Production","Nuts and products, Domestic supply quantity","Soyabeans, Domestic supply quantity","Groundnuts, Domestic supply quantity","Sunflower seed, Production","Sunflower seed, Domestic supply quantity","Rape and Mustardseed, Domestic supply quantity","Cottonseed, Production","Cottonseed, Domestic supply quantity","Coconuts - Incl Copra, Domestic supply quantity","Sesame seed, Production","Sesame seed, Domestic supply quantity","Olives (including preserved), Production","Olives (including preserved), Domestic supply quantity","Oilcrops, Other, Production","Oilcrops, Other, Domestic supply quantity","Soyabean Oil, Domestic supply quantity","Groundnut Oil, Domestic supply quantity","Sunflowerseed Oil, Production","Sunflowerseed Oil, Domestic supply quantity","Rape and Mustard Oil, Domestic supply quantity","Cottonseed Oil, Production","Cottonseed Oil, Domestic supply quantity","Palmkernel Oil, Domestic supply quantity","Palm Oil, Domestic supply quantity","Coconut Oil, Domestic supply quantity","Sesameseed Oil, Production","Sesameseed Oil, Domestic supply quantity","Olive Oil, Production","Olive Oil, Domestic supply quantity","Maize Germ Oil, Domestic supply quantity","Oilcrops Oil, Other, Production","Oilcrops Oil, Other, Domestic supply quantity","Tomatoes and products, Domestic supply quantity","Onions, Production","Onions, Domestic supply quantity","Vegetables, other, Production","Vegetables, other, Domestic supply quantity","Oranges, Mandarines, Production","Oranges, Mandarines, Domestic supply quantity","Lemons, Limes and products, Domestic supply quantity","Grapefruit and products, Domestic supply quantity","Citrus, Other, Production","Citrus, Other, Domestic supply quantity","Bananas, Domestic supply quantity","Plantains, Domestic supply quantity","Apples and products, Production","Apples and products, Domestic supply quantity","Pineapples and products, Domestic supply quantity","Dates, Domestic supply quantity","Grapes and products (excl wine), Production","Grapes and products (excl wine), Domestic supply quantity","Fruits, other, Production","Fruits, other, Domestic supply quantity","Coffee and products, Domestic supply quantity","Cocoa Beans and products, Domestic supply quantity","Tea (including mate), Domestic supply quantity","Pepper, Domestic supply quantity","Pimento, Domestic supply quantity","Cloves, Domestic supply quantity","Spices, Other, Production","Spices, Other, Domestic supply quantity","Wine, Domestic supply quantity","Beer, Domestic supply quantity","Beverages, Fermented, Domestic supply quantity","Beverages, Alcoholic, Domestic supply quantity","Alcohol, Non-Food, Domestic supply quantity","Bovine Meat, Production","Bovine Meat, Domestic supply quantity","Mutton & Goat Meat, Production","Mutton & Goat Meat, Domestic supply quantity","Pigmeat, Domestic supply quantity","Poultry Meat, Production","Poultry Meat, Domestic supply quantity","Meat, Other, Production","Meat, Other, Domestic supply quantity","Offals, Edible, Production","Offals, Edible, Domestic supply quantity","Butter, Ghee, Production","Butter, Ghee, Domestic supply quantity","Cream, Domestic supply quantity","Fats, Animals, Raw, Production","Fats, Animals, Raw, Domestic supply quantity","Eggs, Production","Eggs, Domestic supply quantity","Milk - Excluding Butter, Production","Milk - Excluding Butter, Domestic supply quantity","Freshwater Fish, Production","Freshwater Fish, Domestic supply quantity","Demersal Fish, Production","Demersal Fish, Domestic supply quantity","Pelagic Fish, Production","Pelagic Fish, Domestic supply quantity","Marine Fish, Other, Production","Marine Fish, Other, Domestic supply quantity","Aquatic Plants, Production","Aquatic Plants, Domestic supply quantity","Infant food, Domestic supply quantity","Miscellaneous, Domestic supply quantity","Rye and products, Production","Rye and products, Domestic supply quantity","Oats, Production","Sorghum and products, Production","Sweet potatoes, Domestic supply quantity","Beans, Production","Soyabeans, Production","Soyabean Oil, Production","Groundnut Oil, Production","Tomatoes and products, Production","Lemons, Limes and products, Production","Dates, Production","Wine, Production","Beer, Production","Beverages, Alcoholic, Production","Pigmeat, Production","Fish, Body Oil, Production","Fish, Body Oil, Domestic supply quantity","Fish, Liver Oil, Production","Fish, Liver Oil, Domestic supply quantity","Crustaceans, Production","Crustaceans, Domestic supply quantity","Cephalopods, Production","Cephalopods, Domestic supply quantity","Molluscs, Other, Production","Molluscs, Other, Domestic supply quantity","Aquatic Animals, Others, Production","Aquatic Animals, Others, Domestic supply quantity","Cereals, Other, Production","Peas, Production","Groundnuts, Production","Rape and Mustardseed, Production","Rape and Mustard Oil, Production","Grapefruit and products, Production","Bananas, Production","Pimento, Production","Cassava and products, Production","Sweet potatoes, Production","Palm kernels, Production","Palm kernels, Domestic supply quantity","Palmkernel Oil, Production","Palm Oil, Production","Ricebran Oil, Domestic supply quantity","Pineapples and products, Production","Coffee and products, Production","Cocoa Beans and products, Production","Beverages, Fermented, Production","Yams, Production","Roots, Other, Production","Maize Germ Oil, Production","Tea (including mate), Production","Alcohol, Non-Food, Production","Cream, Production","Coconuts - Incl Copra, Production","Plantains, Production","Sugar non-centrifugal, Production","Sugar non-centrifugal, Domestic supply quantity","Coconut Oil, Production","Ricebran Oil, Production","Pepper, Production","Meat, Aquatic Mammals, Production","Meat, Aquatic Mammals, Domestic supply quantity","Cloves, Production","Miscellaneous, Production"
Jordan,3.737,0.8,7.1,8931.8,8879.4,1023.0,1023.0,281.0,0.0252,199.2,135.0,0.0,64.2,81.8,742.0,742.0,97.5,50.6,46.9,7758.9,52.4,107.0,89.6,1.45,,,,89.6,,,3.6,,,,,,,,,,,,,,,,,,0.0,26.0,832.0,,0.0,76.0,825.0,0.0,1129.0,1.0,0.0,1.0,3.0,1.0,0.0,189.0,386.0,,0.0,,0.0,,0.0,,333.0,3.0,175.0,0.0,1.0,5.0,1.0,5.0,61.0,2.0,54.0,12.0,16.0,0.0,6.0,3.0,,1.0,15.0,0.0,33.0,151.0,141.0,,4.0,45.0,0.0,,51.0,0.0,,0.0,0.0,42.0,1.0,8.0,8.0,25.0,25.0,9.0,7.0,26.0,651.0,84.0,84.0,1025.0,932.0,70.0,109.0,47.0,7.0,1.0,2.0,73.0,0.0,17.0,55.0,5.0,29.0,39.0,45.0,164.0,57.0,134.0,12.0,2.0,1.0,-2.0,0.0,,4.0,0.0,11.0,0.0,0.0,6.0,49.0,84.0,34.0,44.0,0.0,205.0,272.0,1.0,1.0,20.0,22.0,,3.0,1.0,7.0,18.0,48.0,-33.0,417.0,1294.0,1.95,8.13,0.05,8.14,0.18,26.4,0.05,8.87,,0.01,5.0,44.0,,0.0,,0.0,2.0,,0.0,,,711.0,29.0,23.0,,7.0,6.0,,0.0,0.01,,0.0,0.0,1.41,0.0,0.2,0.0,0.16,0.0,0.01,,,0.0,,,6.0,45.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,2.852,0.4,2.3,272490.0,269970.0,213795.9,213795.9,29801.7,1.5525,29669.7,23104.1463,2883.8537,3681.7,132.0,183994.2,74440.2,3483.9192,3063.1588,420.76,52690.1808,2520.2,2243.4,1826.0,113.2469,76.8602,,,,,,,109554.0,,,,,,,,,,,,,,,,,0.0,11814.0,4683.0,504.0,432.0,2455.0,1779.0,1130.0,1081.0,191.0,36.0,34.0,5.0,460.0,0.0,4032.0,3868.0,,0.0,,0.0,332.0,332.0,39.0,531.0,15.0,204.0,4.0,3.0,148.0,56.0,63.0,13.0,4.0,186.0,196.0,30.0,1032.0,662.0,115.0,160.0,164.0,1.0,,13.0,,14.0,1042.0,617.0,5.0,0.0,331.0,333.0,17.0,14.0,4.0,1.0,29.0,1.0,,0.0,,1.0,0.0,100.0,91.0,872.0,1060.0,1175.0,5494.0,5884.0,,48.0,5.0,7.0,1.0,1.0,57.0,0.0,263.0,348.0,22.0,29.0,87.0,199.0,89.0,532.0,93.0,46.0,26.0,0.0,6.0,0.0,,1.0,43.0,721.0,4.0,89.0,4.0,540.0,567.0,176.0,174.0,169.0,273.0,386.0,159.0,130.0,130.0,143.0,27.0,30.0,34.0,44.0,88.0,242.0,262.0,6247.0,7631.0,48.99,26.32,0.97,5.12,2.62,33.15,0.0,7.44,,0.24,7.0,98.0,40.0,47.0,182.0,5.0,0.0,158.0,238.0,13.0,,818.0,,,23.0,723.0,66.0,84.0,,0.06,,0.0,0.0,1.94,0.0,0.37,0.0,0.64,0.0,0.03,508.0,93.0,0.0,154.0,38.0,,,0.0,,,,,,,,,,,0.0,,,0.0,,2.0,30.0,,,,,,,,,,,
Kenya,3.189,39.2,74.0,58037.0,56914.0,27710.0,27710.0,6410.0,0.1209,5800.0,4197.3375,953.8985,648.764,610.0,21300.0,,3611.09,3458.3,152.79,25592.91,1123.0,150.6,,128.0179,128.0179,,,32.0,,,,,,,,,,,,,,,,,,,,,0.0,245.0,2788.0,186.0,1083.0,33.0,20.0,3303.0,4207.0,6.0,63.0,74.0,221.0,588.0,713.0,2108.0,2039.0,8.0,18.0,7783.0,7783.0,,,700.0,1152.0,207.0,212.0,17.0,18.0,585.0,40.0,513.0,473.0,33.0,22.0,5.0,40.0,5.0,7.0,0.0,6.0,9.0,86.0,12.0,8.0,,0.0,43.0,43.0,6.0,0.0,2.0,8.0,2.0,1.0,1.0,12.0,730.0,4.0,,0.0,,1.0,17.0,399.0,469.0,713.0,164.0,163.0,2825.0,2739.0,133.0,136.0,68.0,3.0,89.0,88.0,1985.0,34.0,0.0,16.0,133.0,9.0,,5.0,1414.0,1278.0,8.0,4.0,2499.0,0.0,3.0,2.0,2.0,5.0,8.0,415.0,318.0,24.0,23.0,251.0,249.0,124.0,108.0,22.0,89.0,90.0,73.0,73.0,79.0,79.0,20.0,20.0,28.0,21.0,21.0,90.0,90.0,6029.0,6207.0,116.55,114.6,14.14,14.16,9.46,23.18,1.14,10.69,0.4,0.31,2.0,17.0,,-5.0,4.0,135.0,686.0,666.0,2.0,,,702.0,68.0,1.0,,430.0,17.0,23.0,0.0,0.0,0.0,0.0,0.75,0.17,2.08,0.7,0.0,0.01,0.02,0.01,,,13.0,,,2.0,1985.0,3.0,712.0,777.0,,0.0,,,,283.0,35.0,,317.0,8.0,18.0,14.0,3050.0,3.0,28.0,87.0,34.0,11.0,11.0,4.0,,1.0,,,2.0,
Kiribati,,,,81.0,81.0,34.0,34.0,34.0,0.2638,2.0,1.5574,0.2189,0.2237,32.0,,,1.18,,,45.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,12.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,2.0,,,,0.0,,7.0,,1.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,161.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,2.0,,0.0,,0.0,,,0.0,0.0,,0.0,6.0,7.0,,0.0,0.0,0.0,,0.0,7.0,,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,,0.0,2.0,1.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,1.64,1.64,222.93,70.37,0.43,1.1,3.65,3.65,0.0,2.0,,,,,0.0,,,,,,,,,,,1.0,,,,,0.02,0.03,0.0,0.01,0.02,0.03,0.0,0.0,,,,,,,7.0,,,,,,,,,,,,,,2.0,,,,,174.0,,,,4.0,,,,,,
Kuwait,3.997,,,1782.0,1782.0,150.0,150.0,14.0,0.0033,8.0,6.2297,0.8755,0.8948,6.0,136.0,,6.25,0.0,6.25,1625.75,,18.0,,0.0321,0.0321,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,498.0,,337.0,5.0,526.0,13.0,202.0,2.0,,2.0,4.0,29.0,1.0,47.0,242.0,1.0,4.0,,1.0,,0.0,,119.0,40.0,19.0,,2.0,3.0,1.0,,31.0,,73.0,1.0,10.0,,3.0,2.0,,0.0,6.0,,1.0,1.0,16.0,,3.0,11.0,1.0,,14.0,1.0,,0.0,2.0,29.0,2.0,,0.0,,5.0,34.0,11.0,24.0,252.0,7.0,78.0,250.0,683.0,0.0,72.0,30.0,14.0,17.0,18.0,47.0,2.0,,46.0,36.0,123.0,0.0,16.0,7.0,113.0,39.0,10.0,7.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,5.0,2.0,56.0,53.0,61.0,2.0,65.0,217.0,2.0,11.0,11.0,15.0,,11.0,3.0,3.0,8.0,78.0,77.0,74.0,1177.0,0.29,10.78,1.23,10.57,0.4,21.34,0.38,8.86,,0.03,3.0,60.0,,0.0,0.0,,2.0,,,0.0,1.0,122.0,0.0,108.0,,,,,,0.0,,0.0,0.92,10.2,0.0,0.21,0.0,0.78,0.0,0.1,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,3.51,3.9,58.2,19995.0,19180.0,10366.1,10366.1,1364.1,0.209,1287.4,1002.5136,282.8864,2.0,76.7,9002.0,8998.5,1333.62,1095.91,237.71,7480.28,815.0,1023.3,1004.3,30.26,,,,939.8,30.26,,,3.5,,28.7,12.0,,,,,,,,,,,,,,0.0,363.0,989.0,46.0,66.0,276.0,328.0,691.0,698.0,2.0,0.0,0.0,0.0,15.0,0.0,1289.0,1062.0,0.0,0.0,,,366.0,419.0,65.0,144.0,121.0,206.0,2.0,2.0,35.0,41.0,83.0,99.0,16.0,44.0,3.0,8.0,9.0,9.0,1.0,44.0,45.0,0.0,,0.0,,0.0,6.0,7.0,0.0,,0.0,35.0,0.0,7.0,11.0,0.0,2.0,1.0,,0.0,,0.0,0.0,3.0,15.0,244.0,205.0,205.0,850.0,870.0,,9.0,2.0,2.0,0.0,0.0,29.0,,137.0,146.0,0.0,4.0,7.0,26.0,94.0,48.0,9.0,8.0,7.0,0.0,2.0,0.0,0.0,1.0,2.0,35.0,1.0,16.0,10.0,111.0,102.0,80.0,71.0,14.0,11.0,51.0,28.0,23.0,37.0,40.0,8.0,5.0,1.0,10.0,30.0,31.0,36.0,1738.0,1720.0,2.69,1.92,0.0,1.22,0.0,2.2,0.0,0.35,,0.03,1.0,11.0,1.0,1.0,1.0,0.0,0.0,89.0,3.0,,,231.0,0.0,,1.0,22.0,16.0,11.0,,,,0.0,0.0,0.0,0.0,0.01,0.0,0.02,,,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,2.0,,,,,9.0,0.0,,,,,,,0.0,,,,
Lao People's Democratic Republic,4.305,5.5,74.0,23680.0,23080.0,2031.0,2031.0,1354.0,0.1824,1224.0,1070.0,0.0,154.0,130.0,677.0,,16561.0,14772.2,1788.8,4488.0,600.0,440.99,440.99,7.9932,,,,,7.3573,,,,,,,,,,,,,,,,,,,,0.0,,48.0,3660.0,3624.0,,47.0,703.0,603.0,0.0,,,,13.0,679.0,3.0,10.0,-2.0,3724.0,1885.0,1880.0,,,221.0,129.0,280.0,256.0,,0.0,4.0,0.0,3.0,24.0,,-1.0,11.0,36.0,,2.0,0.0,3.0,3.0,2.0,15.0,13.0,,0.0,,0.0,1.0,5.0,,0.0,0.0,1.0,1.0,0.0,3.0,0.0,,0.0,,0.0,0.0,,7.0,0.0,,,1876.0,1717.0,81.0,92.0,6.0,16.0,,0.0,732.0,-689.0,,1.0,52.0,,,0.0,92.0,69.0,121.0,0.0,10.0,0.0,13.0,,3.0,5.0,1.0,44.0,0.0,48.0,7.0,61.0,65.0,3.0,3.0,105.0,43.0,48.0,,0.0,26.0,27.0,,0.0,,12.0,14.0,17.0,18.0,7.0,76.0,183.82,183.89,0.0,0.0,0.0,5.34,0.0,4.15,,0.0,0.0,34.0,,0.0,,,106.0,5.0,14.0,0.0,5.0,,5.0,,,50.0,47.0,102.0,,0.11,,,0.0,0.21,0.0,0.05,0.0,0.07,0.08,0.09,41.0,,50.0,,,6.0,875.0,12.0,2886.0,111.0,,0.0,,,5.0,54.0,161.0,,,,3919.0,,11.0,7.0,,,0.0,18.0,18.0,,5.0,,,,,
Latvia,3.254,0.0,1.5,6459.0,6223.0,1970.0,1970.0,1371.0,0.7316,1362.0,1006.4,296.6,59.0,9.0,599.0,,3414.66,2943.44,471.22,838.34,237.0,1.239,,302.2,261.5,,,,164.7,143.7,0.1,,,,,137.5,117.8,,,,,,,,,,,5.0,0.0,2408.0,579.0,0.0,9.0,218.0,187.0,0.0,182.0,77.0,,0.0,0.0,43.0,0.0,115.0,180.0,,0.0,,0.0,0.0,-68.0,,55.0,0.0,88.0,2.0,2.0,-10.0,13.0,61.0,3.0,0.0,16.0,0.0,3.0,0.0,2.0,145.0,0.0,0.0,1.0,,0.0,0.0,10.0,1.0,2.0,2.0,0.0,1.0,12.0,104.0,,0.0,0.0,1.0,0.0,,0.0,,2.0,0.0,9.0,43.0,56.0,6.0,15.0,44.0,173.0,0.0,26.0,4.0,2.0,1.0,1.0,24.0,0.0,8.0,26.0,8.0,0.0,,12.0,9.0,42.0,24.0,7.0,1.0,0.0,0.0,0.0,,1.0,20.0,137.0,12.0,6.0,10.0,17.0,10.0,1.0,1.0,83.0,35.0,47.0,0.0,0.0,7.0,8.0,3.0,7.0,26.0,16.0,20.0,48.0,29.0,992.0,726.0,4.7,8.13,1.64,3.16,100.34,31.03,3.51,10.92,0.0,0.02,1.0,11.0,138.0,69.0,183.0,0.0,0.0,,0.0,0.0,,5.0,0.0,,3.0,77.0,21.0,38.0,6.03,0.02,0.0,0.0,1.32,3.34,0.0,0.45,0.0,0.51,0.0,0.02,50.0,27.0,,428.0,55.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,27.0,,,,,,,,,,,
Lebanon,,,,1045.0,1023.0,679.3,679.3,279.3,0.0499,139.3,130.0,0.0,9.3,140.0,400.0,,143.93,143.58,0.35,199.77,22.0,90.0,,1.6711,1.5896,,,,1.3711,1.2896,,,,,,0.3,0.3,,,,,,,,,,,,0.0,102.0,763.0,,90.0,30.0,189.0,3.0,450.0,2.0,,0.0,0.0,5.0,0.0,659.0,589.0,0.0,1.0,0.0,-1.0,5.0,5.0,,230.0,210.0,240.0,1.0,1.0,10.0,4.0,6.0,29.0,33.0,75.0,41.0,23.0,0.0,7.0,3.0,,0.0,2.0,0.0,24.0,144.0,145.0,,0.0,34.0,4.0,3.0,77.0,1.0,0.0,0.0,0.0,24.0,1.0,6.0,5.0,29.0,22.0,1.0,5.0,11.0,352.0,82.0,92.0,438.0,448.0,190.0,151.0,98.0,5.0,6.0,5.0,35.0,-14.0,233.0,142.0,-9.0,10.0,59.0,9.0,295.0,251.0,102.0,8.0,5.0,1.0,1.0,0.0,1.0,2.0,6.0,24.0,2.0,5.0,4.0,46.0,69.0,8.0,8.0,4.0,114.0,121.0,,0.0,6.0,6.0,,2.0,3.0,2.0,6.0,42.0,42.0,385.0,739.0,1.03,9.37,1.09,5.36,1.49,17.9,0.0,9.91,,0.02,4.0,2.0,,0.0,0.0,0.0,2.0,3.0,,13.0,4.0,271.0,106.0,,1.0,21.0,,1.0,,0.0,0.0,0.0,0.04,6.8,0.0,1.01,0.0,0.89,0.0,0.03,0.0,4.0,9.0,,,9.0,84.0,,,,,0.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
Lesotho,4.618,2.0,87.9,3036.0,3036.0,2433.0,2433.0,433.0,0.1898,429.0,194.0,0.0,235.0,4.0,2000.0,,34.52,25.85,8.67,568.48,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,56.0,,35.0,0.0,6.0,90.0,278.0,0.0,,0.0,12.0,6.0,0.0,127.0,133.0,0.0,0.0,,0.0,,0.0,,21.0,,39.0,,0.0,6.0,2.0,,1.0,,0.0,0.0,2.0,,0.0,2.0,,0.0,0.0,,0.0,,0.0,,0.0,2.0,0.0,,5.0,0.0,,3.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,2.0,4.0,,2.0,33.0,70.0,,14.0,1.0,2.0,,0.0,1.0,1.0,,5.0,2.0,0.0,,1.0,15.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,51.0,11.0,2.0,0.0,1.0,6.0,1.0,1.0,12.0,1.0,24.0,6.0,6.0,0.0,7.0,,0.0,,0.0,1.0,1.0,2.0,174.0,217.0,2.65,2.59,0.0,0.27,0.0,3.3,0.0,0.26,,0.0,0.0,8.0,,0.0,0.0,25.0,0.0,5.0,,,,,,,,38.0,,1.0,,0.0,,,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,,,,5.0,,0.0,,,,,,,,,,,,,,,
Liberia,4.447,4.8,92.8,11137.0,9632.0,1923.04,1923.04,700.0,0.1348,500.0,389.3559,54.7162,55.9279,200.0,1223.04,,7587.18,7559.2833,27.8967,121.78,1505.0,3.0,,2.791,2.791,,,,2.791,2.791,,,,,,,,,,,,,,,,,,,0.0,,49.0,256.0,913.0,,3.0,,-29.0,1.0,,0.0,0.0,-2.0,638.0,,3.0,21.0,29.0,276.0,276.0,,0.0,5.0,36.0,2.0,12.0,,0.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,7.0,,0.0,0.0,,0.0,8.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,42.0,0.0,,0.0,,0.0,0.0,,6.0,18.0,,10.0,118.0,136.0,8.0,9.0,0.0,0.0,,0.0,140.0,50.0,,2.0,12.0,0.0,,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,19.0,1.0,19.0,6.0,1.0,4.0,2.0,2.0,26.0,15.0,65.0,8.0,9.0,1.0,27.0,,1.0,0.0,1.0,1.0,7.0,16.0,9.0,28.0,1.04,1.1,9.28,9.31,5.8,8.27,0.43,2.57,0.0,0.0,1.0,23.0,,0.0,,,24.0,,3.0,,,4.0,,,,15.0,19.0,11.0,,,,,0.06,0.12,0.21,0.22,0.0,0.14,0.0,0.0,,,7.0,,,,140.0,,626.0,24.0,194.0,160.0,2.0,45.0,,9.0,1.0,15.0,,21.0,29.0,,,,,8.0,50.0,,,,,,,,,
Libya,,,,175954.0,175954.0,15350.0,15350.0,2050.0,0.3044,1720.0,1339.3843,188.2236,192.3921,330.0,13300.0,,217.0,0.0,217.0,160387.0,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130.0,1628.0,,226.0,70.0,933.0,3.0,621.0,3.0,6.0,12.0,1.0,3.0,0.0,329.0,373.0,0.0,0.0,,0.0,,0.0,,182.0,,94.0,1.0,2.0,8.0,7.0,0.0,20.0,35.0,119.0,0.0,31.0,,4.0,0.0,,,4.0,,1.0,173.0,182.0,0.0,1.0,10.0,0.0,,31.0,0.0,,0.0,0.0,1.0,1.0,,0.0,19.0,22.0,78.0,0.0,19.0,560.0,189.0,207.0,543.0,716.0,63.0,125.0,26.0,0.0,,1.0,63.0,0.0,16.0,76.0,28.0,183.0,31.0,48.0,111.0,221.0,35.0,14.0,16.0,0.0,10.0,0.0,,7.0,0.0,0.0,0.0,0.0,2.0,6.0,30.0,41.0,42.0,1.0,128.0,259.0,6.0,6.0,7.0,41.0,,6.0,2.0,1.0,6.0,72.0,81.0,220.0,1561.0,0.01,0.2,18.91,22.16,11.23,106.48,0.0,4.2,,0.0,9.0,43.0,,0.0,,,0.0,1.0,,,,220.0,21.0,180.0,,,,,,0.01,,,0.52,0.65,1.79,2.23,0.0,0.54,0.0,0.0,,6.0,16.0,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,,,,16.0,16.0,5.17,5.17,1.73,0.0443,1.73,1.3472,0.1893,0.1935,,3.44,,6.7,6.1,0.6,4.13,,,,1.423,1.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,3.108,0.0,0.7,6529.0,6261.0,2937.8,2937.8,2315.2,0.8308,2279.0,1968.6,239.2,71.2,36.2,622.6,88.2,2202.6667,1588.6667,614.0,1120.5333,268.0,7.0,,261.8,208.3,,,,166.7,134.9,0.7,534.4,,,,95.1,73.4,,,,,,,,,,,10.222,0.0,4249.0,1094.0,0.0,23.0,500.0,269.0,105.0,162.0,86.0,,0.0,0.0,305.0,0.0,200.0,244.0,,0.0,,,856.0,932.0,152.0,91.0,237.0,215.0,8.0,5.0,0.0,31.0,162.0,39.0,0.0,10.0,2.0,1.0,,4.0,283.0,0.0,0.0,1.0,,1.0,0.0,6.0,8.0,10.0,8.0,0.0,0.0,17.0,184.0,,0.0,1.0,16.0,2.0,,0.0,,1.0,0.0,17.0,16.0,61.0,20.0,23.0,148.0,258.0,0.0,54.0,6.0,3.0,0.0,0.0,41.0,1.0,36.0,53.0,1.0,1.0,0.0,17.0,18.0,68.0,47.0,3.0,1.0,0.0,0.0,0.0,,0.0,36.0,210.0,2.0,23.0,32.0,46.0,17.0,1.0,1.0,153.0,87.0,71.0,2.0,2.0,13.0,11.0,11.0,11.0,0.0,24.0,30.0,46.0,38.0,1477.0,1744.0,5.7,3.21,4.95,2.48,91.4,84.03,0.0,0.0,,0.03,1.0,-26.0,63.0,58.0,170.0,,1.0,,2.0,1.0,,14.0,0.0,,4.0,250.0,12.0,79.0,0.0,0.08,,0.04,4.11,7.22,0.0,0.73,0.0,1.07,0.02,0.05,312.0,121.0,,909.0,90.0,0.0,0.0,,,,,,,,,,,,20.0,,,,,15.0,62.0,,,,,,,,,,,
